cust_id,recency,frequency,monetary,avg_order_value,spend_per_day,loyalty_score
1401.0,278,3,11458.8,3819.6,41.07096774193548,34376.399999999994
1412.0,22,7,723.0,103.28571428571429,31.434782608695652,5061.0
1413.0,112,2,3100.2000000000003,1550.1000000000001,27.4353982300885,6200.400000000001
1414.0,136,4,3573.8,893.45,26.086131386861314,14295.2
1423.0,19,176,19859.1,112.83579545454545,992.9549999999999,3495201.5999999996
1425.0,154,10,4608.5,460.85,29.732258064516127,46085.0
1434.0,39,3,419.70000000000005,139.9,10.492500000000001,1259.1000000000001
1437.0,299,3,166.5,55.5,0.555,499.5
1440.0,25,4,917.4000000000001,229.35000000000002,35.284615384615385,3669.6000000000004
1444.0,160,2,197.4,98.7,1.2260869565217392,394.8
1449.0,278,6,22032.4,3672.066666666667,78.96917562724015,132194.40000000002
1462.0,169,14,108016.8,7715.4857142857145,635.3929411764706,1512235.2
1467.0,278,9,42616.4,4735.155555555556,152.74695340501793,383547.60000000003
1473.0,69,1,5759.8,5759.8,82.28285714285714,5759.8
1476.0,236,1,240.0,240.0,1.0126582278481013,240.0
1477.0,157,31,14285.24,460.8141935483871,90.41291139240506,442842.44
1482.0,176,14,841.1,60.07857142857143,4.751977401129944,11775.4
1487.0,187,4,9332.8,2333.2,49.642553191489355,37331.2
1489.0,109,3,207.81,69.27,1.8891818181818183,623.4300000000001
1492.0,249,11,1469.6000000000001,133.60000000000002,5.878400000000001,16165.600000000002
1497.0,155,2,6000.0,3000.0,38.46153846153846,12000.0
1504.0,261,6,9282.2,1547.0333333333335,35.42824427480916,55693.200000000004
1514.0,274,10,1432.4,143.24,5.208727272727273,14324.0
1522.0,17,4,385.6,96.4,21.422222222222224,1542.4
1524.0,300,2,69.0,34.5,0.2292358803986711,138.0
1530.0,66,5,3014.0,602.8,44.985074626865675,15070.0
1534.0,281,2,2379.6,1189.8,8.438297872340426,4759.2
1535.0,256,3,46440.0,15480.0,180.70038910505838,139320.0
1542.0,327,2,200.6,100.3,0.6115853658536585,401.2
1550.0,212,3,352.0,117.33333333333333,1.6525821596244132,1056.0
1555.0,3,41,88905.0,2168.4146341463415,22226.25,3645105.0
1558.0,170,3,3140.7000000000003,1046.9,18.366666666666667,9422.1
1561.0,280,1,2438.0,2438.0,8.676156583629894,2438.0
1562.0,18,22,66795.04000000001,3036.138181818182,3515.528421052632,1469490.8800000001
1570.0,278,5,21651.8,4330.36,77.60501792114695,108259.0
1572.0,170,1,600.0,600.0,3.508771929824561,600.0
1577.0,277,1,4585.0,4585.0,16.492805755395683,4585.0
1581.0,2,34,4676.1,137.53235294117647,1558.7,158987.40000000002
1585.0,277,3,1775.0,591.6666666666666,6.384892086330935,5325.0
1607.0,158,7,1665.4,237.91428571428574,10.474213836477988,11657.800000000001
1611.0,285,2,2400.0,1200.0,8.391608391608392,4800.0
1613.0,46,2,158.4,79.2,3.370212765957447,316.8
1616.0,126,4,962.3000000000001,240.57500000000002,7.57716535433071,3849.2000000000003
1617.0,312,1,590.0,590.0,1.8849840255591055,590.0
1625.0,110,6,11731.300000000001,1955.216666666667,105.6873873873874,70387.8
1632.0,184,8,12448.800000000001,1556.1000000000001,67.29081081081081,99590.40000000001
1638.0,15,6,4503.280000000001,750.5466666666667,281.45500000000004,27019.680000000004
1644.0,281,4,2244.3,561.075,7.958510638297873,8977.2
1647.0,47,2,4086.4,2043.2,85.13333333333334,8172.8
1661.0,70,3,469.4,156.46666666666667,6.6112676056338024,1408.1999999999998
1664.0,215,2,1805.3000000000002,902.6500000000001,8.357870370370371,3610.6000000000004
1665.0,302,1,980.0,980.0,3.2343234323432344,980.0
1689.0,285,6,3950.0,658.3333333333334,13.811188811188812,23700.0
1699.0,35,23,2330.5,101.32608695652173,64.73611111111111,53601.5
1720.0,260,1,980.0,980.0,3.7547892720306515,980.0
1730.0,111,41,41974.8,1023.7756097560977,374.77500000000003,1720966.8
1732.0,154,3,309.4,103.13333333333333,1.9961290322580643,928.1999999999999
1735.0,108,7,1680.0,240.0,15.412844036697248,11760.0
1743.0,36,15,24556.4,1637.0933333333335,663.6864864864865,368346.0
1747.0,68,6,14399.400000000001,2399.9,208.68695652173915,86396.40000000001
1752.0,5,37,21500.298,581.089135135135,3583.383,795511.026
1762.0,355,1,344.0,344.0,0.9662921348314607,344.0
1764.0,184,3,6198.0,2066.0,33.502702702702706,18594.0
1782.0,195,5,7400.0,1480.0,37.755102040816325,37000.0
1785.0,282,2,3896.7000000000003,1948.3500000000001,13.769257950530037,7793.400000000001
1821.0,83,16,7914.2,494.6375,94.21666666666667,126627.2
1835.0,240,1,240.0,240.0,0.995850622406639,240.0
1843.0,9,7,11278.0,1611.142857142857,1127.8,78946.0
1849.0,15,30,4722.9800000000005,157.43266666666668,295.18625000000003,141689.40000000002
1862.0,138,2,339.6,169.8,2.4431654676258994,679.2
1870.0,213,12,3385.6,282.1333333333333,15.820560747663551,40627.2
